,Site ID,Local ID,Reg. ID,DTW (ft),WL Elev (ft amsl),WL Date,Data Type,Well Depth (ft),Case Dia (in),Water Use,Drill Date,latitude,longitude
FALSE,3.22235E+14,D-12-24 20CAA2,626854,198.3,4047.7,12/1/2005,STANDARD,2180,16,IRRIGATION,,32.3765,109.918417
FALSE,3.22242E+14,D-12-24 22ADB,,100.92,4179.08,2/3/1967,STANDARD,,14,IRRIGATION,1/1/1956,32.378333,109.878611
FALSE,3.22328E+14,D-12-23 13CBA,606304,,,,STANDARD,750,,IRRIGATION,,32.391111,109.956111
FALSE,3.22342E+14,D-12-23 15BBD,,,,,STANDARD,190,6,DOMESTIC,,32.395,109.991667
FALSE,3.22346E+14,D-12-24 18BAD,,146.3,4118.7,2/8/1979,STANDARD,,,IRRIGATION,,32.396111,109.935
FALSE,3.22348E+14,D-12-24 17BBA,619517,179.6,4085,12/3/1999,STANDARD,260,16,IRRIGATION,4/1/1949,32.398333,109.922222
FALSE,3.22404E+14,D-12-23 09DDB,611041,95,4230,6/25/1966,STANDARD,1000,16,IRRIGATION,6/25/1966,32.401111,109.998611
FALSE,3.22408E+14,D-12-23 09ACC,,194.3,4124.7,12/1/1994,STANDARD,,,UNUSED,,32.402222,110.002778
FALSE,3.22412E+14,D-12-24 07DBC,,80,4188,1/19/1953,STANDARD,248,16,IRRIGATION,1/19/1953,32.403333,109.935
FALSE,3.22415E+14,D-12-23 09BCC,611034,251.9,4099.1,12/7/2005,STANDARD,1010,16,UNUSED,2/15/1969,32.405861,110.012667
FALSE,3.22419E+14,D-12-24 08CAA,606938,190.5,4084.5,12/2/2005,STANDARD,300,16,UNUSED,3/10/1955,32.405694,109.919444
FALSE,3.22419E+14,D-12-24 08CBA,,116.94,4165.06,2/6/1964,STANDARD,150,16,IRRIGATION,11/1/1947,32.405278,109.9225
FALSE,3.22441E+14,D-12-23 11BBB,,224.8,4060.2,12/10/2014,STANDARD,303,16,UNUSED,1/1/1958,32.412694,109.977111
FALSE,3.22449E+14,D-12-23 01CDC,641007,242.6,4038.4,12/10/2014,STANDARD,300,10,DOMESTIC,,32.413611,109.954722
FALSE,3.22508E+14,D-12-24 05DAA,,302,4011,1/14/2021,STANDARD,800,16,UNUSED,12/17/1969,32.420082,109.909385
FALSE,3.22513E+14,D-12-24 05ACC,605566,196.4,4108.6,12/1/2005,STANDARD,342,8,UNUSED,7/21/1977,32.420417,109.918306
FALSE,3.22515E+14,D-12-23 03ACC,800527,,,,STANDARD,800,,IRRIGATION,,32.420833,109.986111
FALSE,3.22601E+14,D-11-24 32CAA,612293,320.1,4004.47,1/14/2021,STANDARD,1113,16,UNUSED,2/17/1965,32.434511,109.919053
FALSE,3.2262E+14,D-11-23 25AAA,603507,292.4,4053.6,12/15/2014,STANDARD,1000,4,IRRIGATION,,32.456306,109.945
FALSE,3.22627E+14,D-11-24 31AAA,606430,309.8,4020.2,1/13/2021,STANDARD,800,16,UNUSED,,32.44175,109.928944
FALSE,3.22627E+14,D-11-24 31BAB,,90,4222,3/8/1956,STANDARD,200,7,STOCK,1/1/1956,32.440833,109.938889
FALSE,3.22627E+14,D-11-24 31BBA,606432,190.9,4119.1,1/17/1990,STANDARD,800,16,IRRIGATION,12/30/1964,32.441667,109.940833
FALSE,3.22642E+14,D-11-23 28DAD,,176.4,4130.6,1/9/1976,STANDARD,,,STOCK,,32.445,109.995556
FALSE,3.22713E+14,D-11-25 29ABB,615812,307.8,4577.2,1/23/1990,STANDARD,508,6.62,STOCK,8/26/1962,32.456111,109.815
FALSE,3.22719E+14,D-11-24 27BBB,615810,350.7,4110.1,1/7/1976,STANDARD,398,8,STOCK,6/19/1967,32.455278,109.891667
FALSE,3.22748E+14,D-11-24 20DAA,622956,297.3,4134.7,11/28/1994,STANDARD,700,,IRRIGATION,,32.463333,109.911389
FALSE,3.22748E+14,D-11-24 20CAA,622958,335.2,4072.8,11/29/2005,STANDARD,700,,IRRIGATION,,32.463639,109.920472
FALSE,3.22752E+14,D-11-24 20BCC2,,181.08,4213.92,7/16/1957,STANDARD,345,6,UNDETERMINED,,32.464444,109.926389
FALSE,3.22802E+14,D-11-23 24BBC,611275,295,4057,12/17/2014,STANDARD,,,IRRIGATION,,32.467278,109.959306
FALSE,3.22811E+14,D-11-23 22BBA,608482,271.1,4071.9,12/12/2014,STANDARD,600,16,STOCK,4/2/1965,32.47075,109.991111
FALSE,3.22819E+14,D-11-23 14CDD,,300.2,4052.8,12/11/2014,STANDARD,,,DOMESTIC,,32.472028,109.969833
FALSE,3.22836E+14,D-11-23 13DAA1,,364.7,4025.3,1/13/2021,STANDARD,540,16,UNUSED,12/1/1963,32.478054,109.943748
FALSE,3.22838E+14,D-11-23 15DBB,603710,284.4,4070.6,12/12/2014,STANDARD,500,16,IRRIGATION,9/26/1963,32.478056,109.985
FALSE,3.2293E+14,D-11-23 12CAA,,379.4,4037.6,1/12/2021,STANDARD,500,16,IRRIGATION,11/30/1964,32.492553,109.952415
FALSE,3.22956E+14,D-11-23 10ABA,613595,338.2,4058.8,1/12/2021,STANDARD,500,16,UNUSED,9/17/1965,32.499668,109.982276
FALSE,3.22956E+14,D-11-23 10BAB,,170,4220,1/17/1965,STANDARD,503,16,IRRIGATION,1/17/1965,32.498889,109.989722
FALSE,3.23005E+14,D-11-22 02DDD,628352,275.9,4150.1,1/18/1990,STANDARD,1824,16,UNUSED,5/1/1965,32.501389,110.064722
FALSE,3.23024E+14,D-11-23 03DBB,605573,304.2,4100.8,12/13/2005,STANDARD,500,16,DOMESTIC,12/1/1965,32.507,109.986389
FALSE,3.23035E+14,D-11-23 01BDB,626334,226,4224,4/26/1965,STANDARD,500,16,IRRIGATION,4/26/1965,32.509722,109.955278
FALSE,3.23041E+14,D-11-22 01ACB,628356,284.2,4122.8,12/9/2005,STANDARD,450,16,UNUSED,9/23/1967,32.510444,110.053389
FALSE,3.23048E+14,D-11-23 04BAB,800466,251,4153,2/1/1975,STANDARD,500,16,IRRIGATION,12/1/1964,32.514167,110.0075
FALSE,3.23048E+14,D-11-23 05AAA,,339.5,4062.5,2/24/2021,STANDARD,,,IRRIGATION,10/1/1964,32.514167,110.012275
FALSE,3.23051E+14,D-11-22 01BAB,628363,314.4,4103.6,12/3/2014,STANDARD,350,9,UNUSED,,32.514083,110.057861
FALSE,3.23058E+14,D-10-22 31DCC,628523,,,,STANDARD,90,6,STOCK,6/30/1930,32.516111,110.133611
FALSE,3.23119E+14,D-10-22 36BDC1,,207,4213,1/21/1967,STANDARD,440,16,IRRIGATION,1/21/1967,32.521944,110.052778
FALSE,3.2323E+14,D-10-21 25BBB,,10.25,4617.75,1/25/1954,STANDARD,,,UNUSED,,32.541667,110.160278
FALSE,3.23337E+14,D-10-21 14CDA,801878,456.3,4218.7,11/26/1954,STANDARD,515,,UNUSED,7/1/1943,32.560278,110.170833
FALSE,3.23347E+14,D-10-24 17DBD,615744,627.2,4117.8,12/13/2005,STANDARD,720,8,DOMESTIC,1/1/1961,32.563111,109.909694
FALSE,3.23445E+14,D-10-23 11CAA,,30.05,4494.95,2/27/1945,STANDARD,100,16,IRRIGATION,4/1/1944,32.579167,109.965556
FALSE,3.23446E+14,D-10-22 08ADD2,,310.2,4464.8,12/12/1994,STANDARD,462,8.62,STOCK,6/24/1977,32.579444,110.111111
FALSE,3.23645E+14,D-09-23 31ABC2,515741,453.5,4158,12/8/1999,STANDARD,500,9,STOCK,,32.6125,110.031389
FALSE,3.23655E+14,D-09-23 32BAA,627746,,,,STANDARD,800,8,STOCK,,32.615639,110.015944
FALSE,3.24116E+14,D-09-23 05BAA2,,90,5360,1/1/1947,STANDARD,365,6,UNDETERMINED,1/1/1947,32.687778,110.017778
FALSE,3.13528E+14,D-21-28 21BCD,203422,6.7,4643.3,11/16/2020,STANDARD,25,2.4,UNUSED,5/17/2004,31.591111,109.505
FALSE,3.13721E+14,D-21-28 11BCA2,607269,42.8,4767.2,12/7/2005,STANDARD,85,8,STOCK,2/1/1977,31.621167,109.470028
FALSE,3.14106E+14,D-20-28 14DDA,611833,206.1,4898.9,1/8/2015,STANDARD,1050,7,STOCK,7/2/1948,31.686556,109.448
FALSE,3.1444E+14,D-19-28 28DDD,,14.9,4980.1,12/5/2005,STANDARD,,,UNUSED,,31.743889,109.478889
FALSE,3.145E+14,D-19-29 29DAB,,10.31,5389.69,1/23/1990,STANDARD,,36,UNUSED,,31.75,109.3975
FALSE,3.14527E+14,D-19-29 22CDD,642749,7.25,5542.75,1/6/2015,STANDARD,164,,UNUSED,,31.757611,109.370056
FALSE,3.1463E+14,D-19-27 14CDA,647007,8,4597,4/12/1978,STANDARD,48,10,STOCK,,31.775556,109.563889
FALSE,3.14758E+14,D-19-28 08ABD,649320,453.1,4466.9,11/29/2005,STANDARD,550,6,DOMESTIC,,31.79925,109.501028
FALSE,3.15053E+14,D-18-27 20DDC,514841,294,4122,12/2/2014,STANDARD,395,8,DOMESTIC,7/21/1986,31.848806,109.611944
FALSE,3.15136E+14,D-18-29 19AAA,637455,13.1,5293.9,1/28/2021,STANDARD,32,36,STOCK,,31.860167,109.423861
FALSE,3.15137E+14,D-18-27 19BBA,510623,280.6,4083.4,12/2/2014,STANDARD,331,8.62,DOMESTIC,4/9/1985,31.860278,109.640278
FALSE,3.15146E+14,D-18-27 17DCC,,159.48,4260.52,2/16/1967,STANDARD,165,5,UNUSED,,31.862778,109.6175
FALSE,3.15155E+14,D-18-29 17CAC,637474,12.9,5367.1,1/28/2021,STANDARD,32,,DOMESTIC,,31.865472,109.416194
FALSE,3.15225E+14,D-18-27 15BAA,,,,,STANDARD,,6,DOMESTIC,,31.873611,109.584444
FALSE,3.15225E+14,D-18-27 18AAA,508149,,,,STANDARD,342,8,DOMESTIC,7/15/1984,31.8745,109.627139
FALSE,3.1523E+14,D-18-27 14BBB,632318,240,4278,12/16/2014,STANDARD,300,8,DOMESTIC,1/1/1957,31.875278,109.574167
FALSE,3.15236E+14,D-18-27 08DDD,,126,4274,11/1/1960,STANDARD,350,10,DOMESTIC,10/1/1962,31.876667,109.613889
FALSE,3.15255E+14,D-18-28 11CAA,,57.79,5060.21,12/12/2014,STANDARD,80,,DOMESTIC,12/17/1959,31.882194,109.450139
FALSE,3.15301E+14,D-18-26 12BCD,601723,188.8,4150,12/7/1999,STANDARD,401,8.63,DOMESTIC,9/28/1978,31.883611,109.656667
FALSE,3.15306E+14,D-18-27 08BDA,611174,237.6,4159.4,11/28/2005,STANDARD,300,12,DOMESTIC,,31.885278,109.619306
FALSE,3.15315E+14,D-18-26 12BBC,,,,,STANDARD,80,,STOCK,,31.8875,109.659444
FALSE,3.15318E+14,D-18-26 11BAB,,81.94,4238.16,8/24/1951,STANDARD,,,STOCK,,31.888333,109.666944
FALSE,3.15328E+14,D-18-28 05CCC1,,8,4687,12/11/1959,STANDARD,20,48,STOCK,12/11/1959,31.891111,109.523611
FALSE,3.1534E+14,D-18-27 06CAC,,105,4260,5/1/1961,STANDARD,433,12,IRRIGATION,5/1/1961,31.894444,109.637778
FALSE,3.15344E+14,D-18-26 01DBC,,169.4,4177.6,12/7/1999,STANDARD,,8,DOMESTIC,,31.895528,109.650889
FALSE,3.15421E+14,D-17-28 31CDD,565700,322.6,4326.4,11/2/2023,STANDARD,465,8,DOMESTIC,1/16/1998,31.905747,109.534275
FALSE,3.1543E+14,D-17-26 34CAC1,,66.9,4239.98,1/17/1952,STANDARD,100,6,UNUSED,,31.909167,109.69
FALSE,3.15433E+14,D-17-26 35DAD,627806,225.5,4111.5,12/1/2005,STANDARD,892,16,IRRIGATION,11/30/1965,31.910111,109.66075
FALSE,3.15447E+14,D-17-27 31ADD2,,252.8,4122.2,11/30/2005,STANDARD,560,16,IRRIGATION,12/17/1965,31.912722,109.627028
FALSE,3.15449E+14,D-17-25 33BC,,,,,STANDARD,,,UNDETERMINED,,31.913611,109.810833
FALSE,3.15457E+14,D-17-26 35ADA,627807,218.5,4116.5,12/1/2005,STANDARD,900,16,IRRIGATION,12/18/1965,31.914472,109.660583
FALSE,3.15511E+14,D-17-27 30DDC,545402,196.6,4175.4,12/1/1994,STANDARD,640,16,IRRIGATION,11/2/1994,31.919917,109.629667
FALSE,3.15518E+14,D-17-26 25DDA,807853,249.4,4102.6,11/30/2005,STANDARD,,,IRRIGATION,,31.921722,109.643583
FALSE,3.15523E+14,D-17-25 26DDB,,,,,STANDARD,,8,STOCK,,31.923056,109.765833
FALSE,3.15531E+14,D-17-23 25DBB,,47,5273,10/1/1969,STANDARD,110,6,DOMESTIC,10/1/1969,31.925278,109.956111
FALSE,3.15623E+14,D-17-27 20CAD,606026,244.3,4152.7,12/8/2005,STANDARD,,,IRRIGATION,,31.939333,109.618306
FALSE,3.15625E+14,D-17-24 21CAB,232447,513.4,3716.6,11/5/2024,STANDARD,700,8.63,DOMESTIC,5/6/2020,31.940194,109.909417
FALSE,3.15638E+14,D-17-26 22ADA,,222.9,4085.1,12/17/2014,STANDARD,,18,UNUSED,,31.943889,109.678333
FALSE,3.1564E+14,D-17-27 22BDA,,247.2,4237.8,11/30/1994,STANDARD,586,16,UNUSED,5/1/1967,31.944944,109.584111
FALSE,3.15643E+14,D-17-24 23ABD1,604035,315.7,4074.3,12/8/1999,STANDARD,373,,UNUSED,,31.946028,109.869694
FALSE,3.15644E+14,D-17-27 19ABD,,251.6,4121.4,12/14/2005,STANDARD,,,UNUSED,,31.945278,109.631083
FALSE,3.157E+14,D-17-27 16CCC,,,,,STANDARD,850,16,IRRIGATION,6/10/1974,31.95,109.610833
FALSE,3.1571E+14,D-17-27 18CCA,,231.8,4124.2,12/14/2005,STANDARD,,,UNUSED,,31.9525,109.634111
FALSE,3.15719E+14,D-17-26 16DAB1,,,,,STANDARD,,6,UNUSED,,31.955278,109.697222
FALSE,3.15723E+14,D-17-25 17ACC,610243,,,,STANDARD,250,8,UNUSED,,31.956389,109.821389
FALSE,3.15723E+14,D-17-24 13ADD,603168,227.5,4060.5,12/7/1999,STANDARD,364,16,IRRIGATION,5/1/1952,31.956389,109.847222
FALSE,3.15727E+14,D-17-28 13ADB,607567,180.16,4884.84,1/8/2015,STANDARD,250,6.68,STOCK,,31.957861,109.443639
FALSE,3.15736E+14,D-17-27 16BAC,627497,243,4183,12/7/1999,STANDARD,800,16,UNUSED,,31.959972,109.605417
FALSE,3.15748E+14,D-17-25 09DCC2,609022,,,,STANDARD,120,,DOMESTIC,,31.963333,109.803889
FALSE,3.15749E+14,D-17-25 11DCC3,,116.33,4100.67,12/9/1999,STANDARD,,8,UNUSED,,31.963778,109.770889
FALSE,3.15749E+14,D-17-25 11DCC1,805969,,,,STANDARD,75,6,UNUSED,,31.963833,109.771056
FALSE,3.1575E+14,D-17-27 09CDD,627496,179,4259,4/9/1966,STANDARD,604,16,IRRIGATION,4/9/1966,31.963889,109.601944
FALSE,3.15806E+14,D-17-25 09CBC2,,49.6,4168.4,1/22/1990,STANDARD,604,16,UNUSED,8/26/1966,31.967778,109.813056
FALSE,3.15812E+14,D-17-29 12ACD,,15,5505,5/15/1972,STANDARD,70,8,UNDETERMINED,5/15/1972,31.97,109.342778
FALSE,3.15814E+14,D-17-25 09CBA,805918,57.5,4152.5,1/22/1990,STANDARD,,20,UNUSED,,31.970556,109.808611
FALSE,3.15815E+14,D-17-26 11CAA,604393,,,,STANDARD,,,IRRIGATION,,31.970611,109.669194
FALSE,3.15815E+14,D-17-25 07ACC1,,149.2,4085.8,1/18/1990,STANDARD,620,16,UNUSED,9/12/1971,31.970722,109.838694
FALSE,3.15819E+14,D-17-24 11ACC,617433,300.9,4015.1,12/16/2014,STANDARD,600,16,IRRIGATION,4/20/1960,31.972222,109.872222
FALSE,3.15828E+14,D-17-25 07BAD,,188.5,4039.5,12/17/2014,STANDARD,700,16,IRRIGATION,,31.974333,109.838917
FALSE,3.15829E+14,D-17-26 09AAD,625450,235.3,4065.7,11/29/1994,STANDARD,760,16,UNUSED,4/1/1958,31.974722,109.694722
FALSE,3.15838E+14,D-17-28 07AAA,,315,4365,12/24/1966,STANDARD,1000,16,IRRIGATION,12/24/1966,31.977222,109.525278
FALSE,3.15839E+14,D-17-26 10AAB,805863,263.4,4052.6,12/15/2014,STANDARD,,16,UNUSED,,31.977444,109.681278
FALSE,3.15852E+14,D-17-24 03CCA,,367.1,4000.9,1/14/2021,STANDARD,,,IRRIGATION,,31.981306,109.893333
FALSE,3.15853E+14,D-17-24 02CBD,,279.6,4020.4,1/14/2021,STANDARD,,8.63,IRRIGATION,11/7/1973,31.981389,109.876389
FALSE,3.15902E+14,D-17-26 04DAA,,94.76,4209.24,1/11/1956,STANDARD,103,5,STOCK,,31.983889,109.695833
FALSE,3.15923E+14,D-17-25 02AAD,,41.1,4190.9,6/20/1951,STANDARD,208,16,IRRIGATION,1/1/1948,31.989722,109.761944
FALSE,3.15929E+14,D-17-26 06BBA,,,,,STANDARD,,6,STOCK,,31.991389,109.742222
FALSE,3.1593E+14,D-17-24 05AAA2,,,,,STANDARD,,8,DOMESTIC,,31.991667,109.915833
FALSE,3.15931E+14,D-17-25 01ABA2,802016,205.7,4035.3,12/9/1994,STANDARD,,12,STOCK,,31.991944,109.750278
FALSE,3.15933E+14,D-17-26 02BAB,604395,,,,STANDARD,,,IRRIGATION,,31.9925,109.672222
FALSE,3.15941E+14,D-16-24 34CDB,605476,182,4133,11/7/1973,STANDARD,270,8.62,DOMESTIC,11/7/1973,31.994722,109.891944
FALSE,3.15959E+14,D-16-25 34ADD,,,,,STANDARD,,6,STOCK,,31.999722,109.780278
FALSE,3.2E+14,D-16-26 35CAA2,604387,226,4112,8/21/1965,STANDARD,446,16,IRRIGATION,8/21/1965,31.999722,109.669444
FALSE,3.20009E+14,D-16-24 35ACB,605789,92,4143,6/1/1973,STANDARD,200,8,DOMESTIC,6/1/1973,32.0025,109.872222
FALSE,3.20021E+14,D-16-24 35ABA,,108,4115,7/12/1970,STANDARD,250,10,UNDETERMINED,7/12/1970,32.005833,109.869167
FALSE,3.20026E+14,D-16-24 28CDC1,,,,,STANDARD,,,UNUSED,,32.007222,109.910278
FALSE,3.20031E+14,D-16-29 27DDA,,21,5199,1/14/2021,STANDARD,,,UNUSED,,32.008472,109.373222
FALSE,3.2004E+14,D-16-28 25CDB,626256,286.7,4643.3,12/8/2005,STANDARD,360,16,UNUSED,9/21/1965,32.009167,109.450944
FALSE,3.20049E+14,D-16-25 28DAA2,633021,70.7,4124.3,1/15/1990,STANDARD,200,6,DOMESTIC,,32.013611,109.796111
FALSE,3.2005E+14,D-16-25 25CAA,,335.5,3896.5,12/11/2014,STANDARD,,,IRRIGATION,1/1/1956,32.014,109.753528
FALSE,3.2005E+14,D-16-24 29BCC,612328,243.5,4104.5,2/13/1995,STANDARD,,6,UNUSED,,32.014361,109.931194
FALSE,3.20051E+14,D-16-25 28ADD,,232.5,3961.5,11/29/2005,STANDARD,,,UNUSED,,32.014361,109.796194
FALSE,3.20052E+14,D-16-28 25BCD1,,205.7,4694.3,12/8/2005,STANDARD,,7,DOMESTIC,,32.0145,109.452611
FALSE,3.20052E+14,D-16-26 26DAA1,,162.1,4192.9,4/11/1956,STANDARD,,18,UNUSED,1/1/1953,32.014444,109.661667
FALSE,3.20104E+14,D-16-26 29ADA,,400.8,3885.2,2/10/2021,STANDARD,,16,UNUSED,,32.017861,109.712222
FALSE,3.20116E+14,D-16-25 28AAA,521741,59.5,4133.5,1/17/1990,STANDARD,150,8,STOCK,10/17/1988,32.021111,109.796111
FALSE,3.20119E+14,D-16-24 21DDD,,,,,STANDARD,795,,UNDETERMINED,,32.021944,109.898889
FALSE,3.20143E+14,D-16-26 21DAA,605908,295,4021,1/25/1965,STANDARD,700,16,IRRIGATION,1/25/1965,32.028722,109.694833
FALSE,3.20144E+14,D-16-26 20ACD,,,,,STANDARD,,,UNUSED,,32.028889,109.716111
FALSE,3.20147E+14,D-16-23 19ACC,,407,4208,9/8/1966,STANDARD,928,12,PUBLIC SUPPLY,9/8/1966,32.029722,110.035278
FALSE,3.20148E+14,D-16-26 20BDD,626226,342.8,3941.2,12/6/2005,STANDARD,625,15.25,UNUSED,,32.029528,109.720306
FALSE,3.20155E+14,D-16-23 19ACB1,631739,,,,STANDARD,760,12,PUBLIC SUPPLY,,32.031944,110.037778
FALSE,3.20201E+14,D-16-24 21ABC1,,,,,STANDARD,107,6,UNUSED,,32.033611,109.906111
FALSE,3.20203E+14,D-16-24 21BAA,609562,216,4024,12/5/2005,STANDARD,700,6,DOMESTIC,,32.034472,109.906583
FALSE,3.20206E+14,D-16-22 23AAB,,8.66,4786.34,11/7/1963,STANDARD,,,STOCK,,32.035,110.063056
FALSE,3.20209E+14,D-16-26 24BAB,619140,407.8,3968.2,2/9/2021,STANDARD,622,16,UNUSED,9/29/1965,32.035972,109.656083
FALSE,3.20212E+14,D-16-26 17CDD,609038,325.5,3953.5,12/6/2005,STANDARD,,8,UNUSED,,32.036389,109.720472
FALSE,3.2022E+14,D-16-25 13CDA,,274.8,3953.2,1/6/2015,STANDARD,,16,IRRIGATION,1/10/1962,32.038861,109.753333
FALSE,3.2023E+14,D-16-26 23DDA,622696,399.6,3972.4,12/11/2014,STANDARD,1010,18,IRRIGATION,10/1/1953,32.024556,109.66075
FALSE,3.20235E+14,D-16-24 15DBA,,75.1,4112.9,12/2/1999,STANDARD,,12,UNUSED,,32.043111,109.886778
FALSE,3.20237E+14,D-16-26 14ACD,,352.2,4013.8,12/6/1999,STANDARD,,14,UNUSED,,32.043611,109.665278
FALSE,3.20237E+14,D-16-24 15BDB,611995,190.6,4013.4,12/1/2005,STANDARD,1000,16,STOCK,5/11/1965,32.045417,109.893528
FALSE,3.20252E+14,D-16-25 11AAA1,,,,,STANDARD,,,STOCK,,32.047778,109.763333
FALSE,3.20256E+14,D-16-26 18AAD,611980,,,,STANDARD,600,,UNUSED,,32.048889,109.729167
FALSE,3.20259E+14,D-16-26 14BBB,,,,,STANDARD,,,STOCK,,32.049722,109.676667
FALSE,3.20301E+14,D-16-25 13BAB,609192,175.5,4049.5,12/17/2014,STANDARD,,,IRRIGATION,,32.050278,109.756917
FALSE,3.20312E+14,D-16-26 10DDD,626652,419.3,3930.7,12/12/2014,STANDARD,615,18,IRRIGATION,4/28/1958,32.052222,109.678056
FALSE,3.20325E+14,D-16-24 10CBB,613701,52,4163,12/11/1962,STANDARD,1087,16,INDUSTRIAL,12/4/1962,32.056944,109.8975
FALSE,3.20351E+14,D-16-23 12AAB,604576,358.6,3975.4,1/13/2021,STANDARD,500,16,UNUSED,,32.064083,109.947806
FALSE,3.20352E+14,D-16-25 11AAB,,287,3924,12/17/2014,STANDARD,,8,DOMESTIC,,32.064694,109.764611
FALSE,3.20352E+14,D-16-24 06DDD,,387,3908,2/1/1965,STANDARD,551,16,IRRIGATION,2/1/1975,32.064444,109.932222
FALSE,3.20354E+14,D-16-26 08AAA,616107,254.5,4028.5,1/16/1990,STANDARD,700,,UNUSED,,32.065,109.711944
FALSE,3.20357E+14,D-16-25 04DDD,638862,,,,STANDARD,358,12,IRRIGATION,1/1/1951,32.065833,109.796389
FALSE,3.20402E+14,D-16-24 05CCB,613710,140,4145,9/11/1964,STANDARD,513,16,IRRIGATION,9/11/1964,32.067222,109.931944
FALSE,3.20406E+14,D-16-29 04DBC,643336,33.9,5356.1,12/1/2005,STANDARD,,7,STOCK,,32.068583,109.395139
FALSE,3.20423E+14,D-16-25 03BDD,625894,238.5,3951.5,12/1/2005,STANDARD,559,,IRRIGATION,,32.073056,109.787778
FALSE,3.20425E+14,D-16-25 04BDD,,124.8,4052.2,11/30/1994,STANDARD,600,20,UNUSED,10/18/1953,32.073611,109.804722
FALSE,3.20431E+14,D-16-26 04ADA,,385.9,3925.1,12/10/2014,STANDARD,500,18,UNUSED,3/20/1957,32.075389,109.695028
FALSE,3.20433E+14,D-16-26 03ADA,626659,336.2,4007.8,11/30/2005,STANDARD,568,16,UNUSED,4/7/1965,32.075667,109.677972
FALSE,3.20442E+14,D-16-25 01BAB,,63,4157,8/23/1965,STANDARD,615,16,IRRIGATION,8/23/1965,32.078333,109.757222
FALSE,3.20442E+14,D-16-23 02BAB,,232.5,4172.5,11/5/1959,STANDARD,250,8,DOMESTIC,,32.078333,109.973611
FALSE,3.20443E+14,D-16-29 05ABB,,205.8,5096.2,12/11/2014,STANDARD,,6,UNUSED,,32.078889,109.412444
FALSE,3.20446E+14,D-16-26 02AAA2,609040,301.3,4097.7,11/30/2005,STANDARD,600,16,UNUSED,11/8/1957,32.079222,109.661028
FALSE,3.20458E+14,D-15-26 32CCB,617498,382.9,3885.1,12/10/2014,STANDARD,400,12,UNUSED,4/1/1980,32.082167,109.721972
FALSE,3.20459E+14,D-15-25 35DAD,607521,,,,STANDARD,597,20,IRRIGATION,2/1/1953,32.083056,109.756944
FALSE,3.20503E+14,D-15-25 34CBD,,190.2,3994.8,12/2/1999,STANDARD,570,18,IRRIGATION,5/1/1947,32.084444,109.786667
FALSE,3.20513E+14,D-15-25 35ACC,620347,211.9,3996.1,12/2/1999,STANDARD,,,IRRIGATION,,32.086944,109.763889
FALSE,3.20514E+14,D-15-25 35ADD2,502137,,,,STANDARD,167,12.38,IRRIGATION,2/24/1982,32.087222,109.756111
FALSE,3.20528E+14,D-15-26 31BAD,616036,,,,STANDARD,550,16,IRRIGATION,4/5/1973,32.091389,109.730556
FALSE,3.2053E+14,D-15-24 31BAD,,299.1,3990.9,1/13/2021,STANDARD,,,IRRIGATION,,32.091528,109.93625
FALSE,3.20544E+14,D-15-26 26CCD,630213,301.1,4110.9,1/18/1990,STANDARD,406,10.75,IRRIGATION,10/1/1975,32.095556,109.666389
FALSE,3.20544E+14,D-15-25 26DDD1,,82.5,4125.5,12/10/2014,STANDARD,455,16,DOMESTIC,,32.094444,109.757778
FALSE,3.2055E+14,D-15-26 30DDA,621037,,,,STANDARD,,,IRRIGATION,,32.097222,109.722222
FALSE,3.20553E+14,D-15-29 29DAD,626245,35.7,5494.3,12/7/2005,STANDARD,150,7,STOCK,,32.098,109.398361
FALSE,3.20554E+14,D-15-26 29CCB,621308,365.3,3886.7,12/10/2014,STANDARD,752,16,IRRIGATION,6/13/1979,32.097917,109.721917
FALSE,3.20602E+14,D-15-26 29ACD,621306,417.1,3861.9,1/21/2021,STANDARD,500,16,UNUSED,11/8/1966,32.101389,109.710583
FALSE,3.20602E+14,D-15-26 29BDC,621302,140,4122,9/30/1966,STANDARD,600,16,IRRIGATION,9/30/1966,32.101667,109.716667
FALSE,3.20604E+14,D-15-25 25DAD1,604415,365.2,3859.8,11/15/2016,STANDARD,520,18,IRRIGATION,12/1/1967,32.099389,109.738889
FALSE,3.20613E+14,D-15-29 30BDA2,626252,23,5287,12/2/1999,STANDARD,30,10,STOCK,,32.103611,109.423611
FALSE,3.2063E+14,D-15-25 19CDD,,83,4054,10/20/1956,STANDARD,945,16,IRRIGATION,10/20/1956,32.108333,109.833611
FALSE,3.20633E+14,D-15-26 20DCC,,396.5,3883.5,1/21/2021,STANDARD,,12.62,UNUSED,,32.108889,109.711333
FALSE,3.20645E+14,D-15-24 20DBC,,,,,STANDARD,,,UNDETERMINED,,32.1125,109.916944
FALSE,3.20647E+14,D-15-25 20DAD,649318,20.97,4128.03,12/1/2005,STANDARD,,,STOCK,,32.113028,109.807278
FALSE,3.20648E+14,D-15-28 19DAC,,492.3,4360.7,12/2/2014,STANDARD,,,UNDETERMINED,,32.113333,109.52
FALSE,3.20659E+14,D-15-25 23BDD,,20,4169,2/28/1960,STANDARD,567,16,IRRIGATION,2/28/1960,32.116389,109.765278
FALSE,3.20703E+14,D-15-28 19ADC,,550.9,4339.1,12/6/2005,STANDARD,,,UNDETERMINED,,32.116306,109.52125
